word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
Hkm	حكم	Hukom	حُكْم	noun	Hukom	حُكْم	judgment;decision;verdict;statutes;laws;judgments;decisions;verdicts_[CALIMA]	None	None
Alm&kd	المؤكد	mu&ak~ad	مُؤَكَّد	adj	mu&ak~ad	مُؤَكَّد	the_[ARAMORPH]+certain;guaranteed_[ARAMORPH]	None	None
>n	أن	>ano	أَنْ	conj_sub	>an	أَن	to_[ARAMORPH]	None	None
Al>hly	الأهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
lEb	لعب	liEob	لِعْب	noun	liEob	لِعْب	sport;sports;games;playing_[CALIMA]	None	None
dwr	دور	dawr	دَور	noun	dawr	دَور	role;part;roles;parts;round_[CALIMA]	None	None
AlbTwlp	البطولة	buTuwlap	بُطُولَة	noun	buTuwl	بُطُول	the_[CALIMA]+championship;starring_role;heroism_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wEly	وعلي	EalaY	عَلَى	prep	EalaY	عَلَى	and_[CALIMA]+on;above_[CALIMA]	None	None
Tryqp	طريقة	Tariyqap	طَرِيقَة	noun	Tariyq	طَرِيق	method;procedure;methods;manners_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Al>flAm	الأفلام	fiylom	فِيلْم	noun	AafolAm	اَفْلام	the_[CALIMA]+film;movie;films;movies_[CALIMA]	None	None
Albwlysyp	البوليسية	buwliysiy~	بُولِيسِيّ	adj	buwliysiy~	بُولِيسِيّ	the_[ARAMORPH]+police;detective_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
<fsAd	إفساد	<ifosAd	إِفْساد	noun	<ifosAd	إِفْساد	corruption;debasement;contamination_[ARAMORPH]	None	None
Sfqp	صفقة	Safoqap	صَفْقَة	noun	Safoq	صَفْق	deal;transaction;deals;transactions_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
<ntqAl	إنتقال	AinotiqAl	اِنْتِقال	noun	AinotiqAl	اِنْتِقال	communication;transfer_[CALIMA]	None	None
hAny	هاني	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
mdAfE	مدافع	midofaE	مِدْفَع	noun	madAfiE	مَدافِع	cannons;guns_[ARAMORPH]	None	None
Al<smAEyly	الإسماعيلي	<isomAEiyliy~	إِسْماعِيلِيّ	noun_prop	<isomAEiyliy~	إِسْماعِيلِيّ	the_[CALIMA]+Ismaili_[ARAMORPH]	None	None
wAlmntxb	والمنتخب	munotaxab	مُنْتَخَب	noun	munotaxab	مُنْتَخَب	and_+_the_[ARAMORPH]+elected_candidate;elect_[ARAMORPH]	None	None
<ly	إلي	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
AllHZAt	اللحظات	laHoZap	لَحْظَة	noun	laHaZ	لَحَظ	the_[ARAMORPH]+moments;instants_[ARAMORPH]+[fem.pl.]_[ARAMORPH]	None	None
AlqAtlp	القاتلة	qAtil	قاتِل	noun	qAtil	قاتِل	the_[CALIMA]+murderer;assassin;murderers;assassins_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wsHbhA	وسحبها	saHab	سَحَب	verb	saHab	سَحَب	and_[CALIMA]+withdraw;pull_out;be_pulled_out;be_withdrawn_[CALIMA]+he;it_+_it;them;her_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
fmh	فمه	fam	فَم	noun	fam	فَم	mouth_[ARAMORPH]+its;his_[ARAMORPH]	None	None
bAlrgm	بالرغم	ragom	رَغْم	noun	ragom	رَغْم	with;by_+_the_[CALIMA]+in_spite_of;despite_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
Edm	عدم	Eadam	عَدَم	noun	Eadam	عَدَم	absence_of;lack_of;not;non-_[CALIMA]	None	None
wjwd	وجود	wujuwd	وُجُود	noun	wujuwd	وُجُود	presence;existence_[CALIMA]	None	None
DmAnAt	ضمانات	DamAn	ضَمان	noun	DamAn	ضَمان	guarantee;insurance;guarantees_[CALIMA]+[fem.pl.]_[CALIMA]	None	None
tqwl	تقول	qAl	قال	verb	quwl	قُول	it;they;she_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]	None	None
lh	له	li	لِ	prep	luh	لُه	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
<nh	إنه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
synAlhA	سينالها	nAl	نال	verb	nAl	نال	will_+_he;it_[ARAMORPH]+attain;achieve;acquire_[ARAMORPH]+it;them;her_[ARAMORPH]	None	None
wlys	وليس	laysa	لَيسَ	part_neg	laysa	لَيسَ	and_[CALIMA]+not_[CALIMA]	None	None
>dl	أدل	dal~	دَلّ	verb	dul~	دُلّ	I_[ARAMORPH]+point;indicate_[ARAMORPH]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
*lk	ذلك	*alik	ذَلِك	pron_dem	*alik	ذَلِك	that_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
>n	أن	>ano	أَنْ	conj_sub	>an	أَن	to_[ARAMORPH]	None	None
Al>hly	الأهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
bd>	بدأ	bada>	بَدَأ	verb	bada>	بَدَأ	start;begin_[CALIMA]+he;it_[CALIMA]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Alfwr	الفور	fawr	فَور	noun	fawr	فَور	the_[CALIMA]+immediately;at_once;immediately_after;boiling_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
msAwmp	مساومة	musAwamap	مُساوَمَة	noun	musAwam	مُساوَم	bargaining;haggling_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
Al<smAEyly	الإسماعيلي	<isomAEiyliy~	إِسْماعِيلِيّ	noun_prop	<isomAEiyliy~	إِسْماعِيلِيّ	the_[CALIMA]+Ismaili_[ARAMORPH]	None	None
llHSwl	للحصول	HuSuwl	حُصُول	noun	HuSuwl	حُصُول	for;to_+_the_[CALIMA]+acquisition;obtaining;occurrence;happening_[CALIMA]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
xdmAt	خدمات	xidomap	خِدْمَة	noun	xadam	خَدَم	services;assistance_[ARAMORPH]+[fem.pl.]_[ARAMORPH]	None	None
Al*y	الذي	Ail~a*iy	اِلَّذِي	pron_rel	Al~a*iy	الَّذِي	which;who;whom_[masc.sg.];with;as;to;whom_[fem.sg.];whom_[du.]_[CALIMA]	None	None
yHtAjh	يحتاجه	AiHotAj	اِحْتاج	verb	HotAj	حْتاج	he;it_[CALIMA]+want;be_in_need;require;protest;need_[CALIMA]+it;him_[CALIMA]	None	None
mqAbl	مقابل	muqAbil	مُقابِل	noun	muqAbil	مُقابِل	in_exchange_for;in_compensation_for_[CALIMA]	None	None
glq	غلق	galaq	غَلَق	noun	galaq	غَلَق	padlock;bolt;lock;padlocks;bolts;locks_[CALIMA]	None	None
mlf	ملف	milaf~	مِلَفّ	noun	milaf~	مِلَفّ	file;dossier_[CALIMA]	None	None
Hsny	حسني	Husoniy	حُسْنِي	noun_prop	Husoniy	حُسْنِي	Hosny;Hosni_[ARAMORPH]	None	None
Ebdrbh	عبدربه	Eabidorab~uh	عَبِدْرَبُّه	noun_prop	Eabidorab~uh	عَبِدْرَبُّه	Abedrabboh;Abidrabbuh_[ARAMORPH]	None	None
nhA}yA	نهائيا	nihA}iy~	نِهائِيّ	adj	nihA}iy~	نِهائِيّ	final;definitive;conclusive_[ARAMORPH]+[acc.indef.]_[ARAMORPH]	None	None
wEdm	وعدم	Eadam	عَدَم	noun	Eadam	عَدَم	and_[CALIMA]+absence_of;lack_of;not;non-_[CALIMA]	None	None
tSEyd	تصعيد	taSoEiyd	تَصْعِيد	noun	taSoEiyd	تَصْعِيد	escalation;intensification_[CALIMA]	None	None
Al>mwr	الأمور	>amor	أَمْر	noun	Aumuwr	اُمُور	the_[CALIMA]+matter;issue;matters;issues;order;command;orders;commands_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
jdyd	جديد	jadiyd	جَدِيد	adj	jadiyd	جَدِيد	new;modern_[CALIMA]	None	None
<*A	إذا	Ai*A	اِذا	conj_sub	<i*A	إِذا	TBA_[CALIMA]	None	None
mAtmt	ماتمت	tam~	تَمّ	verb	tam~	تَمّ	not_[CALIMA]+conclude;take_place_[CALIMA]+it;they;she_[CALIMA]	None	None
Sfqp	صفقة	Safoqap	صَفْقَة	noun	Safoq	صَفْق	deal;transaction;deals;transactions_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
<ntqAl	إنتقال	AinotiqAl	اِنْتِقال	noun	AinotiqAl	اِنْتِقال	communication;transfer_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
ll>hly	للأهلي	>aholiy~	أَهْلِيّ	adj	>aholiy~	أَهْلِيّ	to;for_+_the_[ARAMORPH]+civil;domestic;family_[ARAMORPH]	None	None
mAdAmt	مادامت	dAm	دام	verb	dAm	دام	not_[CALIMA]+last;persevere;continue_[CALIMA]+it;they;she_[CALIMA]	None	None
hnAk	هناك	hinAk	هِناك	adv	hinAk	هِناك	there_[CALIMA]	None	None
nyp	نية	niy~ap	نِيَّة	noun	niy~	نِيّ	intention;purpose;desire;intentions;desires_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
byEh	بيعه	bayEap	بَيعَة	noun	bayE	بَيع	homage;transaction_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
l>y	لأي	>ay~	أَيّ	noun_quant	>ay~	أَيّ	for;to_[CALIMA]+any_[CALIMA]	None	None
fryq	فريق	fariyq	فَرِيق	noun	fariyq	فَرِيق	team;band;group;faction;party;factions;parties;groups_[CALIMA]	None	None
wbAlfEl	وبالفعل	fiEol	فِعْل	noun	fiEol	فِعْل	and_+_with;by_+_the_[CALIMA]+doing;act;action;actually;in_effect;(actually;in_effect);acts_[CALIMA]	None	None
>rsl	أرسل	>arosal	أَرْسَل	verb	>arosal	أَرْسَل	send;transmit;be_sent;be_transmitted_[CALIMA]+he;it_[CALIMA]	None	None
AlnAdy	النادي	nAdiy	نادِي	noun	nAdiy	نادِي	the_[CALIMA]+club;association;clubs;associations_[CALIMA]	None	None
Al>hly	الأهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
ErDA	عرضا	EaroD	عَرْض	noun	EaroD	عَرْض	presentation;review;show;offer_[ARAMORPH]+two_[ARAMORPH]	None	None
<ly	إلي	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
Al<smAEyly	الإسماعيلي	<isomAEiyliy~	إِسْماعِيلِيّ	noun_prop	<isomAEiyliy~	إِسْماعِيلِيّ	the_[CALIMA]+Ismaili_[ARAMORPH]	None	None
>ms	أمس	>amos	أَمْس	noun	>amos	أَمْس	yesterday_[ARAMORPH]	None	None
AlAvnyn	الاثنين	<ivoniyn	إِثْنِين	noun	<ivoniyn	إِثْنِين	the_[CALIMA]+Monday_[CALIMA]	None	None
lDm	لضم	Dam~	ضَمّ	verb	Dam~	ضَمّ	would_have_[ARAMORPH]+include;comprise;incorporate_[ARAMORPH]+he;it_<verb>_[ARAMORPH]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
bd'A	بدءا	bado'	بَدْء	noun	bado'	بَدْء	start;beginning_[ARAMORPH]+[acc.indef.]_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
Almwsm	الموسم	muwsim	مُوسِم	noun	muwsim	مُوسِم	the_[CALIMA]+season;festival;seasons;festivals;time;period;phase;stage_[CALIMA]	None	None
Almqbl	المقبل	muqobil	مُقْبِل	adj	muqobil	مُقْبِل	the_[CALIMA]+next;coming;approaching_[CALIMA]	None	None
mqAbl	مقابل	muqAbil	مُقابِل	noun	muqAbil	مُقابِل	in_exchange_for;in_compensation_for_[CALIMA]	None	None
vmAnyp	ثمانية	vamAniy	ثَمانِي	adj	vamAniy	ثَمانِي	eight_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
mlAyyn	ملايين	miloyuwn	مِلْيُون	noun_num	malAy~iyn	مَلايِّين	million;millions_[CALIMA]	None	None
jnyh	جنيه	jinayh	جِنَيه	noun	jinayh	جِنَيه	pound;pound_(currency);pounds_[CALIMA]	None	None
bAl<DAfp	بالإضافة	<iDAfap	إِضافَة	noun	<iDAf	إِضاف	with;by_+_the_[CALIMA]+addition;appending_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
<ly	إلي	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
wrqp	ورقة	waraqap	وَرَقَة	noun	waraq	وَرَق	leaves;leaf;papers;waraq;paper_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mwqEp	موقعة	mawoqaEap	مَوْقَعَة	noun	mawoqaE	مَوْقَع	battlefield_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
t&kd	تؤكد	>ak~ad	أَكَّد	verb	&ak~id	ؤَكِّد	it;they;she_[CALIMA]+affirm;assure;confirm;guarantee;be_affirmed;be_assured;be_confirmed;be_guaranteed_[CALIMA]	None	None
rgbth	رغبته	ragobap	رَغْبَة	noun	ragob	رَغْب	desire;wish_[ARAMORPH]+his;its_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
AllEb	اللعب	liEob	لِعْب	noun	liEob	لِعْب	the_[CALIMA]+sport;sports;games;playing_[CALIMA]	None	None
ll>hly	للأهلي	>aholiy~	أَهْلِيّ	adj	>aholiy~	أَهْلِيّ	to;for_+_the_[ARAMORPH]+civil;domestic;family_[ARAMORPH]	None	None
wqAl	وقال	qAl	قال	verb	qAl	قال	and_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]+he;it_[CALIMA]	None	None
mSdr	مصدر	maSodar	مَصْدَر	noun	maSodar	مَصْدَر	source;sources_[CALIMA]	None	None
ms}wl	مسئول	maso&uwl	مَسْؤُول	adj	maso}uwl	مَسْئُول	responsible;dependable_[ARAMORPH]	None	None
bAl>hly	بالأهلي	>aholiy~	أَهْلِيّ	adj	>aholiy~	أَهْلِيّ	with;by_+_the_[ARAMORPH]+civil;domestic;family_[ARAMORPH]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
HAlp	حالة	HAlap	حالَة	noun	HAl	حال	condition;case;situation;cases;situations;instances_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
AnDmAm	انضمام	AinoDimAm	اِنْضِمام	noun	AinoDimAm	اِنْضِمام	seam;join_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
lfryqhm	لفريقهم	fariyq	فَرِيق	noun	fariyq	فَرِيق	indeed;truly_[ARAMORPH]+team;band_[ARAMORPH]+their_[ARAMORPH]	None	None
fswf	فسوف	sawofa	سَوْفَ	part_fut	sawofa	سَوْفَ	and;so_[ARAMORPH]+will;shall_[ARAMORPH]	None	None
yfkrwn	يفكرون	fak~ar	فَكَّر	verb	fak~ir	فَكِّر	they_(people)_[ARAMORPH]+think;consider;ponder_[ARAMORPH]+[masc.pl.]_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
<nhA'	إنهاء	<inohA'	إِنْهاء	noun	<inohA'	إِنْهاء	termination;completion_[ARAMORPH]	None	None
qDyp	قضية	qaDiy~ap	قَضِيَّة	noun	qaDiy~	قَضِيّ	problem;issue;problems;issues;lawsuit;legal_case;lawsuits;legal_cases_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Hsny	حسني	Husoniy	حُسْنِي	noun_prop	Husoniy	حُسْنِي	Hosny;Hosni_[ARAMORPH]	None	None
Ebdrbh	عبدربه	Eabidorab~uh	عَبِدْرَبُّه	noun_prop	Eabidorab~uh	عَبِدْرَبُّه	Abedrabboh;Abidrabbuh_[ARAMORPH]	None	None
wbqA}h	وبقائه	baqA'	بَقاء	noun	baqA}	بَقائ	and_[ARAMORPH]+survival;remaining_[ARAMORPH]+its;his_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Al<smAEyly	الإسماعيلي	<isomAEiyliy~	إِسْماعِيلِيّ	noun_prop	<isomAEiyliy~	إِسْماعِيلِيّ	the_[CALIMA]+Ismaili_[ARAMORPH]	None	None
wkAn	وكان	kAn	كان	verb	kAn	كان	and_[CALIMA]+be;was;were_[CALIMA]+he;it_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
qd	قد	qado	قَدْ	part_verb	qad	قَد	(has;have)_[ARAMORPH]	None	None
>Eln	أعلن	>aEolan	أَعْلَن	verb	>aEolan	أَعْلَن	announce;declare;be_announced;be_declared_[CALIMA]+he;it_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
twSl	توصل	waSal	وَصَل	verb	waSal	وَصَل	you_[CALIMA]+arrive_at;reach;connect;be_arrived_at;be_reached;be_connected_[CALIMA]	None	None
lAtfAq	لاتفاق	Ait~ifAq	اِتِّفاق	noun	Ait~ifAq	اِتِّفاق	for;to_[CALIMA]+agreement_[CALIMA]	None	None
lDm	لضم	Dam~	ضَمّ	verb	Dam~	ضَمّ	would_have_[ARAMORPH]+include;comprise;incorporate_[ARAMORPH]+he;it_<verb>_[ARAMORPH]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
mqAbl	مقابل	muqAbil	مُقابِل	noun	muqAbil	مُقابِل	in_exchange_for;in_compensation_for_[CALIMA]	None	None
sbEp	سبعة	sabaE	سَبَع	noun_num	sabaE	سَبَع	seven_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mlAyyn	ملايين	miloyuwn	مِلْيُون	noun_num	malAy~iyn	مَلايِّين	million;millions_[CALIMA]	None	None
jnyh	جنيه	jinayh	جِنَيه	noun	jinayh	جِنَيه	pound;pound_(currency);pounds_[CALIMA]	None	None
wlkn	ولكن	lakin	لَكِن	conj	lakin	لَكِن	and_[CALIMA]+Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
hrb	هرب	hirib	هِرِب	verb	hirib	هِرِب	run_away;escape;run;desert_[CALIMA]+he;it_[CALIMA]	None	None
wTlb	وطلب	Talab	طَلَب	verb	Talab	طَلَب	and_[CALIMA]+request;be_requested_[CALIMA]+he;it_[CALIMA]	None	None
AlAntqAl	الانتقال	AinotiqAl	اِنْتِقال	noun	AinotiqAl	اِنْتِقال	the_[CALIMA]+communication;transfer_[CALIMA]	None	None
<ly	إلي	All~iy	اللِّي	pron_rel	All~iy	اللِّي	which;who;whom_[CALIMA]	None	None
Al>hly	الأهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
qbl	قبل	qabol	قَبْل	noun	qabol	قَبْل	before;previously;formerly_[CALIMA]	None	None
AltwqyE	التوقيع	tawqiyE	تَوقِيع	noun	tawqiyE	تَوقِيع	the_[CALIMA]+signing;signature;signatures_[CALIMA]	None	None
Ely	علي	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
Alnsxp	النسخة	nusoxap	نُسْخَة	noun	nusox	نُسْخ	the_[CALIMA]+copy;replica;copies;replicas;version;edition;versions;editions_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
Al>xyrp	الأخيرة	>axiyr	أَخِير	adj	Aaxiyr	اَخِير	the_[CALIMA]+last;latest;recent;latter;finally;recently;lately_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
AltEAqd	التعاقد	taEAqud	تَعاقُد	noun	taEAqud	تَعاقُد	the_[CALIMA]+contract;agreement_[CALIMA]	None	None
w>flt	وأفلت	>afolat	أَفْلَت	verb	>afolat	أَفْلَت	and_[ARAMORPH]+escape;release_[ARAMORPH]+he;it_<verb>_[ARAMORPH]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
ms}wly	مسئولي	maso&uwl	مَسْؤُول	adj	maso}uwl	مَسْئُول	responsible;dependable_[ARAMORPH]+my_two_[ARAMORPH]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
w>glq	وأغلق	>agolaq	أَغْلَق	verb	>agolaq	أَغْلَق	and_[CALIMA]+lock_or_bolt_shut;be_locked_or_bolted_shut_[CALIMA]+he;it_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun_quant	kul~	كُلّ	all;entire;every;whole_[CALIMA]	None	None
sbl	سبل	sabiyl	سَبِيل	noun	subul	سُبُل	ways;roads_[ARAMORPH]	None	None
AlAtSAl	الاتصال	Ait~iSAl	اِتِّصال	noun	Ait~iSAl	اِتِّصال	the_[CALIMA]+contact;get_in_touch;accompanying;connections;link_[CALIMA]	None	None
bh	به	bi	بِ	prep	buh	بُه	with;by;him;them;her_[CALIMA]	None	None
wlm	ولم	lam	لَم	part_neg	lam	لَم	and_[ARAMORPH]+not_[ARAMORPH]	None	None
yEvr	يعثر	Eavar	عَثَر	verb	Eovur	عْثُر	he;it_[CALIMA]+discover;come_across;find;be_discovered;be_found_[CALIMA]	None	None
Elyh	عليه	EalaY	عَلَى	prep	Ealayh	عَلَيه	on;above_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
Hty	حتي	Hat~aY	حَتَّى	part	Hat~aY	حَتَّى	even;including_[CALIMA]	None	None
Al|n	الآن	|n	آن	noun	|n	آن	the_[CALIMA]+time;moment_[CALIMA]	None	None
wkAn	وكان	kAn	كان	verb	kAn	كان	and_[CALIMA]+be;was;were_[CALIMA]+he;it_[CALIMA]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
qd	قد	qado	قَدْ	part_verb	qad	قَد	(has;have)_[ARAMORPH]	None	None
trk	ترك	tarok	تَرْك	noun	tarok	تَرْك	leaving;omission_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
bsb	بسب	sab~	سَبّ	noun	sab~	سَبّ	by;with_[ARAMORPH]+cursing;insulting_[ARAMORPH]	None	None
AlEdyd	العديد	Eadiyd	عَدِيد	adj	Eadiyd	عَدِيد	the_[CALIMA]+numerous;many_[CALIMA]	None	None
mn	من	min	مِن	prep	min	مِن	from_[CALIMA]	None	None
nqAT	نقاط	nuqoTap	نُقْطَة	noun	niqAT	نِقاط	points;locations;positions_[ARAMORPH]	None	None
AlxlAf	الخلاف	xilAf	خِلاف	noun	xilAf	خِلاف	the_[CALIMA]+dispute;controversy;conflict;disputes;controversies;conflicts;(in)_contrast_(with);unlike_[CALIMA]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Eqdh	عقده	Euqodap	عُقْدَة	noun	Euqod	عُقْد	complex;complexes_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
w>tSl	وأتصل	Ait~aSal	اِتَّصَل	verb	Ait~aSal	اِتَّصَل	and_[CALIMA]+contact;get_in_touch_(with);get_in_touch_(with_[CALIMA]+he;it_[CALIMA]	None	None
bms}wly	بمسئولي	maso&uwl	مَسْؤُول	adj	maso}uwl	مَسْئُول	by;with_[ARAMORPH]+responsible;dependable_[ARAMORPH]+my_two_[ARAMORPH]	None	None
Al>hly	الأهلي	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
mElnA	معلنا	muEolan	مُعْلَن	adj	muEolan	مُعْلَن	announced;posted;declared_[ARAMORPH]+two_[ARAMORPH]	None	None
En	عن	Ean	عَن	prep	Ean	عَن	(away)_from;off;about;on;over_[CALIMA]	None	None
rgbth	رغبته	ragobap	رَغْبَة	noun	ragob	رَغْب	desire;wish_[ARAMORPH]+his;its_[ARAMORPH]	None	None
fy	في	fiy	فِي	prep	fiy	فِي	in_[CALIMA]	None	None
Al<ntqAl	الإنتقال	AinotiqAl	اِنْتِقال	noun	AinotiqAl	اِنْتِقال	the_[CALIMA]+communication;transfer_[CALIMA]	None	None
lfryqhm	لفريقهم	fariyq	فَرِيق	noun	fariyq	فَرِيق	indeed;truly_[ARAMORPH]+team;band_[ARAMORPH]+their_[ARAMORPH]	None	None
w>jtmE	وأجتمع	AijotamaE	اِجْتَمَع	verb	AijotamaE	اِجْتَمَع	and_[CALIMA]+gather_[CALIMA]+he;it_[CALIMA]	None	None
mEhm	معهم	maEa	مَعَ	noun	maEa	مَعَ	together;something_with;with_something;at;with_[CALIMA]+their_[CALIMA]	None	None
wAtfq	واتفق	Ait~afaq	اِتَّفَق	verb	Ait~afaq	اِتَّفَق	and_[CALIMA]+agree_[CALIMA]+he;it_[CALIMA]	None	None
AlTrfAn	الطرفان	Taraf	طَرَف	noun	Taraf	طَرَف	the_[ARAMORPH]+party;side_[ARAMORPH]+two_[ARAMORPH]	None	None
